symbol,name,category,date,adj_close,source
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2015-12-01,103.593178,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-01-01,96.728951,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-02-01,95.214813,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-03-01,101.438599,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-04-01,98.497276,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-05-01,102.801659,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-06-01,100.192924,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-07-01,107.643486,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-08-01,108.773842,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-09-01,110.903702,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-10-01,109.561417,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-11-01,110.039040,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2016-12-01,110.956810,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-01-01,117.005089,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-02-01,122.124168,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-03-01,124.340813,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-04-01,127.997322,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-05-01,132.985764,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-06-01,129.550308,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-07-01,135.179016,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-08-01,137.982071,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-09-01,137.274185,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-10-01,143.911926,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-11-01,146.749466,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2017-12-01,147.326508,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-01-01,160.563019,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-02-01,158.487274,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-03-01,151.776581,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-04-01,152.791855,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-05-01,161.459564,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-06-01,162.959595,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-07-01,167.875122,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-08-01,177.579453,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-09-01,176.761200,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-10-01,161.858093,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-11-01,161.429153,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2018-12-01,147.027588,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-01-01,160.734436,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-02-01,165.542358,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-03-01,171.726654,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-04-01,181.500092,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-05-01,166.571365,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-06-01,178.818863,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-07-01,183.398499,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-08-01,179.914810,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-09-01,181.200760,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-10-01,189.518906,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-11-01,197.231201,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2019-12-01,204.453125,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-01-01,211.121933,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-02-01,198.333420,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-03-01,183.492126,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-04-01,211.417374,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-05-01,225.372787,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-06-01,239.125412,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-07-01,257.139252,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-08-01,285.282410,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-09-01,268.796997,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-10-01,260.612305,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-11-01,289.868011,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2020-12-01,303.528534,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-01-01,304.873444,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-02-01,304.466400,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-03-01,309.302704,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-04-01,327.995667,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-05-01,324.055756,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-06-01,343.949554,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-07-01,354.200073,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-08-01,369.142548,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-09-01,347.778168,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-10-01,375.543304,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-11-01,383.042297,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2021-12-01,386.962097,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-01-01,353.565460,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-02-01,337.739929,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-03-01,353.068726,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-04-01,305.443573,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-05-01,300.597443,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-06-01,273.295166,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-07-01,308.189758,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-08-01,292.372925,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-09-01,261.100677,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-10-01,272.032227,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-11-01,287.114136,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2022-12-01,260.610687,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-01-01,289.037659,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-02-01,287.997711,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-03-01,314.849121,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-04-01,316.938141,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-05-01,341.924957,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-06-01,362.981476,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-07-01,377.509979,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-08-01,371.911530,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-09-01,352.508575,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-10-01,345.727386,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-11-01,383.131012,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2023-12-01,403.517700,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-01-01,411.895752,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-02-01,433.657654,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-03-01,438.606750,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-04-01,419.977661,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-05-01,445.813873,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-06-01,473.905365,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-07-01,466.693329,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-08-01,471.845032,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-09-01,483.535370,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-10-01,480.028198,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-11-01,505.713654,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2024-12-01,507.191895,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-01-01,519.000061,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-02-01,504.969055,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-03-01,465.966278,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-04-01,473.179565,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-05-01,516.609314,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-06-01,548.982666,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-07-01,562.919800,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-08-01,568.289856,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-09-01,598.148987,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-10-01,627.469360,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-11-01,617.674377,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2025-12-01,612.746887,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2026-01-01,621.086853,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2026-02-01,606.525208,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2026-03-01,576.453125,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2026-04-01,667.739990,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2026-05-01,717.539978,Yahoo Finance monthly adjusted close
QQQ,Nasdaq 100 ETF,Growth / large-cap tech,2026-05-01,717.539978,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2001-07-01,9.487902,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2001-08-01,7.563377,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2001-09-01,5.773571,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2001-10-01,7.128436,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2001-11-01,8.287000,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2001-12-01,8.758504,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-01-01,8.843185,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-02-01,7.451755,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-03-01,7.936733,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-04-01,6.337456,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-05-01,5.802439,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-06-01,5.282818,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-07-01,4.522631,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-08-01,4.466819,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-09-01,3.974142,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-10-01,4.761271,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-11-01,5.598440,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2002-12-01,4.844024,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-01-01,5.003761,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-02-01,4.895989,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-03-01,4.726630,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-04-01,5.302063,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-05-01,5.962175,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-06-01,5.985268,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-07-01,6.071874,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-08-01,6.610740,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-09-01,6.477947,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-10-01,7.022588,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-11-01,6.987947,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2003-12-01,7.267003,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-01-01,7.459454,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-02-01,7.322812,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-03-01,7.286249,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-04-01,6.995643,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-05-01,7.130361,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-06-01,7.328586,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-07-01,6.514513,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-08-01,6.273947,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-09-01,6.670399,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-10-01,7.320889,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-11-01,7.794320,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2004-12-01,8.208094,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-01-01,7.696229,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-02-01,7.607031,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-03-01,7.401486,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-04-01,7.026466,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-05-01,7.696118,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-06-01,7.463198,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-07-01,7.824227,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-08-01,7.764053,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-09-01,7.977566,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-10-01,8.016383,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-11-01,7.818403,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2005-12-01,7.812580,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-01-01,8.105866,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-02-01,7.892352,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-03-01,8.059285,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-04-01,8.160221,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-05-01,7.325562,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-06-01,7.317800,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-07-01,7.308095,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-08-01,7.797241,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-09-01,8.404792,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-10-01,8.581429,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-11-01,8.822119,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2006-12-01,8.653248,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-01-01,8.721382,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-02-01,8.581621,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-03-01,8.748560,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-04-01,9.026134,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-05-01,9.443470,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-06-01,9.233833,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-07-01,8.911608,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-08-01,9.181423,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-09-01,9.705522,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-10-01,10.458668,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-11-01,9.682226,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2007-12-01,10.016102,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-01-01,9.024193,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-02-01,8.653440,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-03-01,8.700027,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-04-01,9.152305,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-05-01,10.041330,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-06-01,9.163954,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-07-01,9.224127,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-08-01,9.561880,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-09-01,8.540856,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-10-01,6.580345,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-11-01,6.007719,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2008-12-01,6.166888,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-01-01,5.825253,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-02-01,5.600086,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-03-01,6.419230,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-04-01,7.075322,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-05-01,7.271376,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-06-01,7.475193,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-07-01,7.908058,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-08-01,7.964347,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-09-01,8.453506,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-10-01,8.340925,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-11-01,8.577739,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2009-12-01,9.097953,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-01-01,8.505919,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-02-01,8.866961,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-03-01,9.425999,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-04-01,9.561880,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-05-01,8.915491,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-06-01,8.352571,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-07-01,9.171717,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-08-01,9.167835,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-09-01,10.066563,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-10-01,10.656660,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-11-01,10.693543,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2010-12-01,11.339931,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-01-01,11.421455,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-02-01,11.865971,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-03-01,12.034844,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-04-01,12.512356,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-05-01,12.599709,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-06-01,12.296894,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-07-01,11.469980,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-08-01,10.652779,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-09-01,10.126738,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-10-01,11.650506,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-11-01,11.221524,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2011-12-01,10.505255,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2012-01-01,11.492173,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2012-02-01,12.237865,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2012-03-01,12.791305,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2012-04-01,12.604898,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2012-05-01,11.557405,Yahoo Finance monthly adjusted close
IGV,Expanded Tech-Software ETF,Software,2012-06-01,12.070461,Yahoo Finance monthly adjusted close
